Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
Te retrouver,"Fabio Volo, Fabio Volo",Fiction,3.45,"1,196 ratings",73 reviews,"Marco non ha mai scelto, perché ha paura che una scelta escluda tutte le altre. Non ha mai dato retta a nessuno, solo a se stesso. Sembra dire a tutti: amatemi pure, ma tenetevi lontani.
Andrea, suo fratello maggiore, ha deciso da subito come doveva essere la sua vita, ha sempre fatto le cose come andavano fatte. È sposato con Daniela, una donna sobria ed elegante. Insieme avrebbero potuto essere perfetti.
Marco invece ha molte donne, e Isabella. Lei è stata la sua prima fidanzata. Con lei ha passato quelle notti di magia in cui la bellezza dilata il tempo e la felicità strappa le promesse.
Ma neanche con lei è mai riuscito a decidersi, a capire che la libertà non è per forza mancanza di responsabilità. E così continua a vivere in folle, senza mai mettere una marcia, fare una scelta.
Se non che a volte la vita che hai sempre tenuto sotto controllo inizia a cadere a pezzi.
Il nuovo romanzo di Fabio Volo racconta la storia di due fratelli che gli eventi costringono ad avvicinarsi, a capirsi di nuovo. E di un inconfessabile segreto di famiglia che li segue come un fantasma. Racconta una grande e tormentata storia d'amore che attraversa gli anni, e come tutte le grandi storie d'amore ha a che fare con le cose splendide e con quelle terribili della vita. Racconta il dolore che piega in due e la felicità che fa cantare inventandosi le parole. Ci fa ridere, commuovere, emozionare.",https://www.goodreads.com/book/show/26016306-te-retrouver
The Dorito Effect: The Surprising New Truth About Food and Flavor,"Mark Schatzker, Mark Schatzker","Nonfiction, Food, Health, Science, Audiobook, Nutrition, History, Adult, Food and Drink, Business",4.01,"9,176 ratings","1,343 reviews","A lively and important argument from an award-winning journalist proving that the key to reversing America's health crisis lies in the overlooked link between nutrition and flavor.

In The Dorito Effect, Mark Schatzker shows us how our approach to the nation's number one public health crisis has gotten it wrong. The epidemics of obesity, heart disease, and diabetes are not tied to the overabundance of fat or carbs or any other specific nutrient. Instead, we have been led astray by the growing divide between flavor - the tastes we crave - and the underlying nutrition.

Since the late 1940s, we have been slowly leeching flavor out of the food we grow. Those perfectly round, red tomatoes that grace our supermarket aisles today are mostly water, and the big breasted chickens on our dinner plates grow three times faster than they used to, leaving them dry and tasteless. Simultaneously, we have taken great leaps forward in technology, allowing us to produce in the lab the very flavors that are being lost on the farm. Thanks to this largely invisible epidemic, seemingly healthy food is becoming more like junk food: highly craveable but nutritionally empty. We have unknowingly interfered with an ancient chemical language - flavor - that evolved to guide our nutrition, not destroy it.

With in-depth historical and scientific research, casts the food crisis in a fascinating new light, weaving an enthralling tale of how we got to this point and where we are headed. We've been telling ourselves that our addiction to flavor is the problem, but it is actually the solution. We are on the cusp of a new revolution in agriculture that will allow us to eat healthier and live longer by enjoying flavor the way nature intended.",https://www.goodreads.com/book/show/22609354-the-dorito-effect
Half Wild,"Sally Green, Sally Green","Fantasy, Young Adult, LGBT, Paranormal, Magic, Fiction, Urban Fantasy, Witches, Romance, Audiobook",3.98,"25,345 ratings","3,147 reviews","""You will have a powerful Gift, but it’s how you use it that will show you to be good or bad.""

In a modern-day England where two warring factions of witches live amongst humans, seventeen-year-old Nathan is an abomination, the illegitimate son of the world's most powerful and violent witch. Nathan is hunted from all sides: nowhere is safe and no one can be trusted. Now, Nathan has come into his own unique magical Gift, and he's on the run--but the Hunters are close behind, and they will stop at nothing until they have captured Nathan and destroyed his father.",https://www.goodreads.com/book/show/20814989-half-wild
Doctor Who: The Rapture,"Joseph Lidster, Sylvester McCoy, Sophie Aldred, Joseph Lidster","Doctor Who, Science Fiction, Audiobook, Fiction, Music, Historical Fiction, Media Tie In, British Literature",3.07,322 ratings,34 reviews,"Ibiza, 1997, and thousands of young people are acting like mindless zombies.

Which is to be expected. Ibiza, the island of dance music, sex, drugs and alcohol, is the ultimate hedonistic paradise.

God has sent help from on high to save the sinners of Ibiza. He has sent His angels to save their souls.

Which would be simple enough if these souls didn't include an alien time-traveller working in a bar, a woman who disappeared in 1987, a young man carrying a photograph of a girl he's never met and an Irish girl who doesn't even know who she is anymore.

Chronological Placement
This story takes place between the television adventure and the 1996 TV Movie.",https://www.goodreads.com/book/show/957911.Doctor_Who
"Sword Art Online, Vol. 3: Fairy Dance","Reki Kawahara, Reki Kawahara","Light Novel, Fantasy, Manga, Science Fiction, Fiction, Young Adult, Japanese Literature, Romance, Action, Adventure",4.12,"4,215 ratings",141 reviews,"\Kirito has escaped Sword Art Online, the forbidden VRMMORPG of death, and returned to reality. He heads off to find his game partner and lover, Asuna Yuuki. But Asuna never made it back from the nightmare. Lost and desperate, Kirito's only clue to her virtual whereabouts is a mysterious screenshot of Asuna as a fairy trapped in a giant birdcage. His conclusion: She must be trapped within the new, high-powered VRMMORPG, ALfheim Online. Now Kirito must plunge into the world of ALO, where players are fairies who fly gracefully through the air!",https://www.goodreads.com/book/show/21920950-sword-art-online-vol-3
The Financial Lives of the Poets,"Jess Walter, Jess Walter","Fiction, Humor, Contemporary, Book Club, Novels, Audiobook, Literary Fiction, Poetry, Adult Fiction, Literature",3.71,"11,173 ratings","1,560 reviews","The Financial Lives of the Poets is a comic and heartfelt novel from National Book Award nominee Jess Walter, author of Citizen Vince and The Zero, about how we get to the edge of ruin—and how we begin to make our way back.

Walter tells the story of small-time reporter Matt Prior, who’s losing his job, his wife, his house, and his mind—until, all of a sudden, he discovers a way that he might just possibly be able to save it all…and have a pretty damn great time doing it.

[The cover of this paperback edition comes in three different colors: green, blue, and orange.]",https://www.goodreads.com/book/show/7857552-the-financial-lives-of-the-poets
Juno & Juliet,"Julian Gough, Julian Gough","Fiction, Ireland, Young Adult, Contemporary, Adult, Chick Lit, Novels, Irish Literature, Adult Fiction, Romance",3.44,724 ratings,83 reviews,"With this irresistibly fresh debut about a set of twins in their first year of college in Ireland, Julian Gough (""Roddy Doyle in an extremely good mood."" — The Washington Post Book World ) has established himself as Ireland's most delightful new voice in fiction.
Juno and Juliet Taylor are both beautiful blondes, but Juliet is convinced that Juno is the more beautiful, as well as the more intelligent, charming, worldly, and wise. Yet neither feels any sense of rivalry, which is good, given that their freshman year turns out to be more than either could handle alone. Juno has an erratic artist for a boyfriend and is stalked by a pervert who sends anonymous letters. And Juliet is in love with her grad-student tutor, who is stymied by her youth and preoccupied with his dying father. Hilarious and tender, ribald and smart, Juno & Juliet is a refreshing romp with two sisters whose love and devotion are infectious.",https://www.goodreads.com/book/show/73283.Juno_Juliet
The Zone of Interest,"Martin Amis, Martin Amis","Fiction, Historical Fiction, Holocaust, War, Historical, World War II, Literary Fiction, Novels, Audiobook, Literature",3.69,"10,391 ratings","1,452 reviews","Once upon a time there was a king, and the king commissioned his favorite wizard to create a magic mirror. This mirror didn’t show you your reflection. It showed you your soul—it showed you who you really were.

The wizard couldn’t look at it without turning away. The king couldn’t look at it. The courtiers couldn’t look at it. A chestful of treasure was offered to anyone who could look at it for sixty seconds without turning away. And no one could.
 
is a love story with a violently unromantic setting. Can love survive the mirror? Can we even meet each other’s eye, after we have seen who we really are?

Powered by both wit and compassion, and in characteristically vivid prose, Martin Amis’s unforgettable new novel excavates the depths and contradictions of the human soul.",https://www.goodreads.com/book/show/20447658-the-zone-of-interest
"Abby Cooper, Psychic Eye","Victoria Laurie, Victoria Laurie","Mystery, Paranormal, Cozy Mystery, Romance, Fiction, Chick Lit, Fantasy, Paranormal Mystery, Supernatural, Cozy",3.95,"14,843 ratings","1,082 reviews","We predict amazing success for this brand-new mystery series starring Psychic Abby Cooper.

Abby Cooper is a P.I., psychic intuitive. But her insight failed her when she didn't foresee the death of one of her clients - or that the lead investigator for the case is the gorgeous blind date she just met. Now, with the police suspicious of her abilities and a killer on the loose, Abby's future looks more uncertain than ever.

Psy listen to more Psychic Eye mysteries.
©2004 Victoria Laurie (P)2009 Audible, Inc.",https://www.goodreads.com/book/show/574955.Abby_Cooper_Psychic_Eye
An Autumn War,"Daniel Abraham, Daniel Abraham","Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook, Science Fiction Fantasy, Magic, Ebooks, War, Science Fiction",4.07,"7,464 ratings",383 reviews,"Daniel Abraham delighted fantasy readers with his brilliantly original and engaging first novel, and in his second penned a tragedy as darkly personal and violent as Shakespeare's King Lear. Now he has written an epic fantasy of much wider scope and appeal that will thrill his fans and enthrall legions of new readers.
Otah Machi, ruler of the city of Machi, has tried for years to prepare his people for a future in which the magical andat, entities that support their commerce and intimidate all foes, can no longer be safely harnessed. But his efforts are too little, too late. The Galts, an expansionist empire from across the sea, have tired of games of political espionage and low-stakes sabotage. Their general, a ruthless veteran, has found a way to do what was thought impossible: neutralize the andat.",https://www.goodreads.com/book/show/2443516.An_Autumn_War
The Runaway Quilt,"Jennifer Chiaverini, Jennifer Chiaverini","Fiction, Historical Fiction, Quilting, Chick Lit, Historical, Audiobook, Contemporary, Mystery, Book Club, Adult",4.16,"8,640 ratings",692 reviews,"The fourth novel in the Elm Creek Quilts series asks and answers an important historical did the ""stationmasters"" of the underground railroad use quilts a method of signalling fugitive slaves, as Sylvia Compson discovers evidence of her ancestors' involvement with the Underground Railroad. Reprint.",https://www.goodreads.com/book/show/49706.The_Runaway_Quilt
N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.goodreads.com/book/show/30736453-cookie-jar
Deadly Design,"Debra Dockter, Debra Dockter","Young Adult, Science Fiction, Romance, Thriller, Dystopia, Fiction, Contemporary, Fantasy, Suspense, Teen",3.87,526 ratings,103 reviews,"Though technically twins, Kyle and Connor McAdams couldn't be more different. Connor's the star of the track team, the valedictorian, a demigod living among the students at Rose Hill High School. But Kyle is more of a loner who's most comfortable playing video games in the basement. Also, these twins were born two years apart.

Conceived in vitro at the Genesis Innovations Laboratory after their parents struggled to have children, the boys were carried separately; they thought it'd be safer that way. And it was, until Connor suddenly dies of a heart attack on his eighteenth birthday. Soon Kyle learns of other kids conceived in the Genesis lab who've died the exact same way. It turns out the doctor their parents enlisted to help them may not have been everything he seemed. He gave them perfect children, but with one fatal flaw.

Just as he's falling in love, Kyle's caught in a race against time to unlock the secrets hidden in his DNA. A thrilling adventure that will keep readers guessing at every turn, is packed with adrenaline and heart.",https://www.goodreads.com/book/show/23281943-deadly-design
Man Made: A Stupid Quest for Masculinity,"Joel Stein, Joel Stein","Nonfiction, Humor, Memoir, Biography, Comedy, Audiobook, Gender, Adult, Self Help, Autobiography",3.75,"1,083 ratings",164 reviews,"The smudge looked suspiciously penis- like. The doctor ""That's the baby's penis!"" which caused not celebration, but panic. Joel pictured having to go camping and fix a car and use a hammer and throw a football and watch professionals throw footballs and figure out whether to be sad or happy about the results of said football throwing.

So begins his quest to confront his effete nature whether he likes it or not (he doesn't), by doing a twenty-four-hour shift with L.A. firefighters, going hunting, rebuilding a house, driving a Lamborghini, enduring three days of boot camp with the U.S. Army, day-trading with $100,000, and going into the ring with UFC Hall of Famer Randy Couture. Seeking help from a panel of experts, including his manly father-in-law, Boy Scouts, former NFL star Warren Sapp, former MLB All-Star Shawn Green, Adam Carolla, and a pit bull named Hercules, he expects to learn that masculinity is defined not by the size of his muscles, but by the size of his heart (also, technically, a muscle). This is not at all what he learns.",https://www.goodreads.com/book/show/13078266-man-made
Revolution 1989: The Fall of the Soviet Empire,"Victor Sebestyen, Victor Sebestyen","History, Nonfiction, Russia, Politics, Russian History, European History, World History, Soviet Union, Germany, Economics",4.35,"1,534 ratings",157 reviews,"Journalist Victor Sebestyen witnessed much of the 1989 fall of the Soviet empire at first hand, and in this book, he reassesses this decisive moment in modern history.",https://www.goodreads.com/book/show/6648331-revolution-1989
