Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
Le Voleur d'ombres,"Marc Levy, Marc Levy","Fiction, Romance, France, Fantasy, Contemporary, French Literature, Young Adult",3.91,"8,292 ratings",690 reviews,"Et si l'enfant que vous étiez rencontrait l'adulte que vous êtes devenu... "" - Maintenant, assieds-toi, il faut que l'on parle, a dit l'ombre.
Je me suis assis en tailleur sur le sol.
- Tu as un pouvoir très rare, il faut que tu acceptes de t'en servir, même s'il te fait peur.
- Pour quoi faire ?
- Trouve pour ceux dont tu dérobes l'ombre cette petite lumière qui éclairera leur vie, un morceau de leur mémoire cachée, c'est tout ce que nous te demandons.
- Nous ?
- Nous, les ombres, souffla celle à qui je m'adressais.
J'ai souri, je comprenais très bien de quoi elle parlait. ""

Drôle et tendre, Le Voleur d'ombres est le onzième roman de Marc Levy.",https://www.goodreads.com/book/show/7970021-le-voleur-d-ombres
I Am Her...,"Sarah Ann Walker, Sarah Ann Walker","Dark, Romance, Abuse, Contemporary, Mental Health, Mental Illness, Fiction",3.95,842 ratings,264 reviews,"A sometimes funny, tragically graphic, compelling tale of a woman suffering...

***WARNING- GRAPHIC CONTENT and THEMES ***

She has no name of her own. She is every name everyone has ever called her. She is nameless. She has a good job, a beautiful home and a wonderful husband. She is everything she was supposed to be. She has structure and stability, but she is lost.

She is trying. Her whole life is spent trying; yet her whole life has been nothing but an apology. She is so tired of trying and failing.

In just one week, she learns her entire life is a series of brutalities. She learns intense, consuming passion for the first time with a beautiful stranger. She learns love within this passion, and she learns heartbreak while without.

Slowly her breakdown overcomes her. She tries to rise above her circumstances, but when she has nothing left to fight with; she tries to ease the pain forever.

Desperately, she fights her way through the agony of life, and she returns with a gentle hope. She wants to live, and she wants to love, for the first time in her life. Now, she has a name. Now, she can be 'her'... Any HER that she wants to be.",https://www.goodreads.com/book/show/17081593-i-am-her
重力とは何か　アインシュタインから超弦理論へ、宇宙の謎に迫る (幻冬舎新書),"大栗 博司, 大栗 博司",N/A,4.67,3 ratings,1 review,重力は、宇宙を支配する力。「弱い」「消せる」など不思議な性質があり、まだその働きが解明されていない重力。最新の重力研究から宇宙の根本原理に迫る。,https://www.goodreads.com/book/show/18875225
2003 - Thanks for the Vodka,"Harpie, Karl Wiggins, Harpie",N/A,3.71,"1,143 ratings",3 reviews,,https://www.goodreads.com/book/show/26226538-2003---thanks-for-the-vodka
"Annie, Between the States","L.M. Elliott, L.M. Elliott",N/A,4.11,"2,188 ratings",236 reviews,"Annie Sinclair's Virginia home is in the battle path of the Civil War. Her brothers, Laurence and Jamie, fight to defend the South, while Annie and her mother tend to wounded soldiers. When she develops a romantic connection with a Union Army lieutenant, Annie's view of the war broadens. Then an accusation calls her loyalty into question. A nation and a heart divided force Annie to choose her own course.",https://www.goodreads.com/book/show/713897.Annie_Between_the_States
Welcome to Braggsville,"T. Geronimo Johnson, T. Geronimo Johnson","Fiction, Book Club, Literary Fiction, Race, Contemporary, Southern, Audiobook",3.23,"3,529 ratings",654 reviews,"Welcome to Braggsville. The City that Love Built in the Heart of Georgia. Population 712

Born and raised in the heart of old Dixie, D'aron Davenport finds himself in unfamiliar territory his freshman year at UC Berkeley. Two thousand miles and a world away from his childhood, he is a small-town fish floundering in the depths of a large, hyper-liberal pond. Caught between the prosaic values of his rural hometown and the intellectualized multicultural cosmopolitanism of Berzerkeley, the nineteen-year-old white kid is uncertain about his place until one disastrous party brings him three idiosyncratic best friends: Louis, a ""kung-fu comedian"" from California; Candice, an earnest do-gooder claiming Native roots from Iowa; and Charlie, an introspective inner-city black teen from Chicago. They dub themselves the ""4 Little Indians.""

But everything changes in the group's alternative history class, when D'aron lets slip that his hometown hosts an annual Civil War reenactment, recently rebranded ""Patriot Days."" His announcement is met with righteous indignation, and inspires Candice to suggest a ""performative intervention"" to protest the reenactment. Armed with youthful self-importance, makeshift slave costumes, righteous zeal, and their own misguided ideas about the South, the 4 Little Indians descend on Braggsville. Their journey through backwoods churches, backroom politics, Waffle Houses, and drunken family barbecues is uproarious to start, but will have devastating consequences.

With the keen wit of Billy Lynn's and the deft argot of , T. Geronimo Johnson has written an astonishing, razor-sharp satire. Using a panoply of styles and tones, from tragicomic to Southern Gothic, he skewers issues of class, race, intellectual and political chauvinism, Obamaism, social media, and much more.

A literary coming-of-age novel for a new generation, written with tremendous social insight and a unique, generous heart, Welcome to Braggsville reminds us of the promise and perils of youthful exuberance, while painting an indelible portrait of contemporary America.",https://www.goodreads.com/book/show/21936845-welcome-to-braggsville
Deep Down Popular,"Phoebe Stone, Phoebe Stone","Realistic Fiction, Middle Grade, Young Adult, Romance, Fiction, Childrens, Contemporary",3.65,"2,685 ratings",344 reviews,"6th-grader Jessie Lou is deeply, madly, passionately in love with Conrad Parker Smith. Too bad she's a tomboy with only one on-again, off-again friend, and hair so short you can't spit on it. Too bad he's the most popular boy in their small-town school.

But then Conrad hurts his leg and suddenly can't keep up with his old pursuits anymore. Jessie Lou and Conrad start spending a lot more time together, but she can't help wonder -- is she just a substitute friend? And will Conrad forget her when his leg brace comes off and he's king of the school once again?",https://www.goodreads.com/book/show/1846648.Deep_Down_Popular
The Crane Wife,"Patrick Ness, Jamie Glover, Patrick Ness","Fantasy, Fiction, Magical Realism, Romance, Adult, Contemporary, Fairy Tales",3.53,"8,549 ratings","1,416 reviews","A magical novel, based on a Japanese folk tale, that imagines how the life of a broken-hearted man is transformed when he rescues an injured white crane that has landed in his backyard.

George Duncan is an American living and working in London. At 48, he owns a small print shop, is divorced, and lonelier than he realizes. All of the women with whom he has relationships eventually leave him for being too nice. But one night he is woken by an astonishing sound - a terrific keening, which is coming from somewhere in his garden. When he investigates he finds a great white crane, a bird taller than even himself. It has been shot through the wing with an arrow. Moved more than he can say, George struggles to take out the arrow from the bird's wing, saving its life before it flies away into the night sky.

The next morning, a shaken George tries to go about his daily life, retreating to the back of his store and making cuttings from discarded books - a harmless, personal hobby - when through the front door of the shop a woman walks in. Her name is Kumiko, and she asks George to help her with her own artwork. George is dumbstruck by her beauty and her enigmatic nature, and begins to fall desperately in love with her. She seems to hold the potential to change his entire life, if he could only get her to reveal the secret of who she is and why she has brought her artwork to him.

Witty, magical, and romantic, The Crane Wife is a story of passion and sacrifice, that resonates on the level of dream and myth. It is a novel that celebrates the creative imagination, and the disruptive power of love.",https://www.goodreads.com/book/show/20735807-the-crane-wife
Tattoos on the Heart: The Power of Boundless Compassion,"Gregory Boyle, Gregory Boyle","Nonfiction, Memoir, Book Club, Christian, Religion, Spirituality, Faith",4.49,"29,546 ratings","4,334 reviews","Father Gregory Boyle’s sparkling parables about kinship and the sacredness of life are drawn from twenty years working with gangs in LA.

How do you fight despair and learn to meet the world with a loving heart? How do you overcome shame? Stay faithful in spite of failure? No matter where people live or what their circumstances may be, everyone needs boundless, restorative love. Gorgeous and uplifting, Tattoos on the Heart amply demonstrates the impact unconditional love can have on your life.

As a pastor working in a neighborhood with the highest concentration of murderous gang activity in Los Angeles, Gregory Boyle created an organization to provide jobs, job training, and encouragement so that young people could work together and learn the mutual respect that comes from collaboration. Tattoos on the Heart is a breathtaking series of parables distilled from his twenty years in the barrio. Arranged by theme and filled with sparkling humor and glowing generosity, these essays offer a stirring look at how full our lives could be if we could find the joy in loving others and in being loved unconditionally. From giant, tattooed Cesar, shopping at JCPenney fresh out of prison, we learn how to feel worthy of God’s love. From ten-year-old Lula we learn the importance of being known and acknowledged. From Pedro we understand the kind of patience necessary to rescue someone from the darkness. In each chapter we benefit from Boyle’s wonderful, hard-earned wisdom. Inspired by faith but applicable to anyone trying to be good, these personal, unflinching stories are full of surprising revelations and observations of the community in which Boyle works and of the many lives he has helped save.

Erudite, down-to-earth, and utterly heartening, these essays about universal kinship and redemption are moving examples of the power of unconditional love in difficult times and the importance of fighting despair. With Gregory Boyle’s guidance, we can recognize our own wounds in the broken lives and daunting struggles of the men and women in these parables and learn to find joy in all of the people around us. Tattoos on the Heart reminds us that no life is less valuable than another.",https://www.goodreads.com/book/show/7090193-tattoos-on-the-heart
The Prodigal God: Recovering the Heart of the Christian Faith,"Timothy J. Keller, Timothy J. Keller","Christian, Theology, Nonfiction, Christianity, Faith, Christian Living, Religion",4.43,"45,474 ratings","2,752 reviews","Newsweek called renowned minister Timothy Keller ""a C. S. Lewis for the twenty-first century"" in a feature on his first book, The Reason for God. In that book, he offered a rational explanation of why we should believe in God. Now, in The Prodigal God, he uses one of the best-known Christian parables to reveal an unexpected message of hope and salvation.

Taking his trademark intellectual approach to understanding Christianity, Keller uncovers the essential message of Jesus, locked inside his most familiar parable. Within that parable Jesus reveals God's prodigal grace toward both the irreligious and the moralistic. This book will challenge both the devout and skeptics to see Christianity in a whole new way.

Look out for Timothy Keller's latest book, , coming from Viking on November 10, 2015.",https://www.goodreads.com/book/show/3116205-the-prodigal-god
