Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
Dead Watch,"John Sandford, John Sandford","Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook",4.02,"13,446 ratings",604 reviews,"Early morning, Virginia, and a woman is on the run. Her husband, a former U.S. Senator, has been missing for days. Kidnapped? Murdered? She doesn't know, but she thinks she knows who's involved, and why. And that she's next.

Hours later in Washington, D.C., a cell phone rings. The White House chief of staff needs Jacob Winter now. His chief investigator and an Army Intelligence veteran, Winter knows how to move quickly and decisively, but he's never faced a problem like this. The disappearances are bad, but when the blackened body shows up barbed-wired to a tree, Winter knows there is much worse to come. And soon enough, there is. Large forces are at work, determined to do whatever it takes to achieve their ends. Winter will have to use all his resources not only to prevail but also to survive. And so will the nation. . . .",https://www.goodreads.com/book/show/186032.Dead_Watch
Killer Takes All,"Erica Spindler, Erica Spindler","Mystery, Thriller, Suspense, Crime, Fiction, Romantic Suspense, Mystery Thriller",4.14,"4,267 ratings",231 reviews,"The White Rabbit beckons you to follow him, down the rabbit hole, into his world. He's a deceiver, a trickster. You won't know what is truth and what is a lie. He aims to best you. Beat you. And when he does, you die.
A friend's brutal murder turns former homicide detective Stacy Killian's life upside down. Unwilling to trust Spencer Malone, the overconfident New Orleans detective assigned to the case, Stacy is compelled to return to the investigative role she had fled.
The investigation leads Stacy and Spencer to White Rabbit, a cultish fantasy role-playing game. White Rabbit is dark, violent -- and addictive. As the body count mounts, they find themselves trapped in a terrifying game that's more real than life and death. Because anyone can die before the final moment when White Rabbit is over . . . and the killer takes all.",https://www.goodreads.com/book/show/65906.Killer_Takes_All
Emma's Baby,"Abbie Taylor, Abbie Taylor","Thriller, Mystery, Fiction, Suspense, Psychological Thriller, Crime, Mystery Thriller",3.64,"1,765 ratings",211 reviews,"Your baby has been stolen by a stranger. The police won't listen. What would you do?
Abbie Taylor shows remarkable flair in this involving and intriguing debut novel.
A young mother's nightmare comes true... the tube doors close with her baby still on the train. Struggling as a single mother, Emma sometimes wishes that her thirteen-month-old son Ritchie would just disappear. But when, one quiet Sunday evening, Ritchie is abducted by a stranger on the London Underground, Emma is thrown into a situation worse than she could have ever imagined.
But why don't the police seem to fully believe her story? Why would they think that she would want to hurt her own baby?
If Emma wants Richie back, it looks like she'll have to find him herself. With the help of a stranger called Rafe, the one person who seems to believe her, she goes in search of her son. And she is determined to get him back... no matter what it takes.",https://www.goodreads.com/book/show/6531232-emma-s-baby
La ley del espejo,"Yoshinori Noguchi, Yoshinori Noguchi","Self Help, Nonfiction, Japan, Psychology",3.81,"1,996 ratings",243 reviews,"A partir de una historia sencilla y emotiva, Yoshinori Noguchi (Hiroshima, 1963), reconocido experto en coaching y asesoramiento psicológico, nos sitúa delante de un espejo para mirar hacia nuestro interior. A Eiko le preocupa que los compañeros de colegio de su hijo Yuta lo maltraten, y se siente impotente y sola ante un problema que no sabe cómo resolver. Sin embargo, el enigmático Yaguchi le facilita un método sorprendente gracias al cual vivirá la situación más difícil de enfrentarse a sus fantasmas y seguir adelante con espíritu nuevo. En el año 2010, los lectores de España y América Latina descubrieron este relato de Yoshinori Noguchi y las reflexiones que lo acompañan. Esta enseñanza, a medio camino entre el coaching y las constelaciones familiares, nos acerca a una filosofía oriental renovada y nos propone pautas claras y efectivas para resolver de raíz los problemas de la vida.",https://www.goodreads.com/book/show/10464732-la-ley-del-espejo
The City,"David Moody, David Moody","Zombies, Horror, Fiction, Post Apocalyptic, Apocalyptic, Dystopia, Science Fiction",3.86,"3,731 ratings",188 reviews,"AUTUMN is a self-publishing phenomenon which has been downloaded more than half a million times since publication in 2001 and has spawned a series of sequels and a movie starring Dexter Fletcher and David Carradine. Film rights to HATER, another book by Moody, have been bought by Guillermo del Toro (HELLBOY, PAN'S LABYRINTH) and Mark Johnson (producer of the CHRONICLES OF NARNIA films).

A disease of unimaginable ferocity has torn across the face of the planet leaving billions dead. A small group of survivors shelter in the remains of a devastated city, hiding in terror as the full effects of the horrific infection start to become clear.

The sudden appearance of a company of soldiers again threatens the survivors' fragile existence. Do they bring with them hope, help and answers, or more pain, fear and suffering?",https://www.goodreads.com/book/show/263463.The_City
Eternal Kiss of Darkness,"Jeaniene Frost, Jeaniene Frost","Vampires, Paranormal Romance, Paranormal, Romance, Urban Fantasy, Fantasy, Adult",4.21,"44,672 ratings","2,154 reviews","An immortal war has been brewing in the darkness . . . And now one woman has stumbled into the shadows.

Chicago private investigator Kira Graceling should have just kept on walking. But her sense of duty refused to let her ignore the moans of pain coming from inside a warehouse just before dawn. Suddenly she finds herself in a world she's only imagined in her worst nightmares.

At the center is Mencheres, a breathtaking Master vampire who thought he'd seen it all. Then Kira appears, this fearless, beautiful . . . who braved death to rescue him. Though he burns for her, keeping Kira in his world means risking her life. Yet sending her away is unthinkable.

But with danger closing in, Mencheres must choose either the woman he craves, or embracing the darkest magic to defeat an enemy bent on his eternal destruction.",https://www.goodreads.com/book/show/6871616-eternal-kiss-of-darkness
Bullsh*t or Fertilizer,"Pierre Bennu, Pierre Bennu",Reference,4.61,36 ratings,8 reviews,"Ever get tired of having the same conversation over and over again, just talking or thinking about what needs to be done instead of getting motivated to act? This book is for anyone who needs a heaping dose of momentum and focus, and who better to dish out such advice than Pierre Bennu, an award-winning filmmaker and artist who's had such conversations countless times? This page-turner is the perfect companion for those times you need a little motivation, whether you're on a bus ride or a train trip, or standing in line for four hours to audition for the second feline from the right in CATS. It tells you how to get started and shows you how to make and attain goals-and it contains some of the best advice ever on making contacts and selling yourself or your creation. Teachers, singers, writers, astrologers, actors, painters, and anyone longing to create will benefit from the conversational advice in this little book. The author and title make no You can either use the book to help you grow, or . . . you get the picture. Ever get tired of having the same conversation over and over again, just talking or thinking about what needs to be done instead of getting motivated to act? This book is for anyone who needs a heaping dose of momentum and focus, and who better to dish out such advice than Pierre Bennu, an award-winning filmmaker and artist who's had such conversations countless times? This page-turner is the perfect companion for those times you need a little motivation, whether you're on a bus ride or a train trip, or standing in line for four hours to audition for the second feline from the right in CATS. It tells you how to get started and shows you how to make and attain goals-and it contains some of the best advice ever on making contacts and selling yourself or your creation. Teachers, singers, writers, astrologers, actors, painters, and anyone longing to create will benefit from the conversational advice in this little book. The author and title make no You can either use the book to help you grow, or . . . you get the picture.",https://www.goodreads.com/book/show/1368417.Bullsh_t_or_Fertilizer
Moonlight,"Rachel Hawthorne, Rachel Hawthorne","Young Adult, Werewolves, Paranormal, Fantasy, Romance, Paranormal Romance, Shapeshifters",3.79,"13,247 ratings",746 reviews,"I see him and I know what this turmoil inside of me means: He's the one. My forever.

Kayla is the nature lover, the all-American beauty who can't understand why she's so drawn to distant, brooding Lucas. Adopted as a young child, she has no way of knowing that she's inherited a terrifying-and thrilling-gene that will change her life forever.

Lucas is dangerous, gorgeous... and a werewolf. As leader of the Dark Guardians, shape-shifters who gather deep within the state park, he has sworn to protect his pack. But when Lucas finds his true soul mate, his love could put them all in harm's way.

As Lucas and Kayla struggle with their feelings for each other, a greater danger lurks: Humans have discovered the Dark Guardians and are planning their destruction. Kayla must choose between the life she knows and the love she feels certain is her destiny.",https://www.goodreads.com/book/show/3567200-moonlight
Feast of Souls,"C.S. Friedman, C.S. Friedman","Fantasy, Fiction, Epic Fantasy, High Fantasy, Dark Fantasy, Science Fiction Fantasy, Magic",3.90,"5,924 ratings",398 reviews,"A new trilogy of epic adventure from one of the finest writers in modern fantasy

C.S. Friedman, acclaimed author of The Coldfire Trilogy, returns to the epic style which has made her one of the most popular fantasy writers in the genre. In this first book of the trilogy, Friedman introduces readers to a world of high fantasy, replete with vampire-like magical powers, erotic interludes, treachery, war, sorcery, and a draconic creature of horrific power and evil that will have readers eagerly awaiting the next novel in the series.",https://www.goodreads.com/book/show/1445345.Feast_of_Souls
"Surprised by Hope: Rethinking Heaven, the Resurrection, and the Mission of the Church","N.T. Wright, N.T. Wright","Theology, Christian, Religion, Christianity, Nonfiction, Faith, Spirituality",4.31,"15,481 ratings","1,339 reviews","In Surprised by Rethinking Heaven, the Resurrection, and the Mission of the Church , top-selling author and Anglican bishop, N.T. Wright tackles the biblical question of what happens after we die and shows how most Christians get it wrong. We do not “go to” heaven; we are resurrected and heaven comes down to earth--a difference that makes all of the difference to how we live on earth. Following N.T. Wright’s resonant exploration of a life of faith in Simply Christian , the award-winning author whom Newsweek calls “the world’s leading New Testament scholar” takes on one of life’s most controversial topics, a matter of life, death, spirituality, and survival for everyone living in the world today.",https://www.goodreads.com/book/show/2319645.Surprised_by_Hope
